Listing_ID,Host_Name,Property_Type,Location,Bedrooms,Bathrooms,Accommodates,Review_Score,Number_of_Reviews,Superhost,Host_Experience,Cleaning_Fee,Minimum_Nights,Amenities_Score,Instant_Bookable,Nightly_Price
991512,Ben Khan,Villa,Outer Suburb,3,3,7,4.69,41,No,2,86.0,1,8.0,Yes,349.9
990235,Liam Clark,House,CBD,3,2,6,4.72,88,Yes,5,83.0,3,5.0,Yes,478.23
993507,Sophie Nguyen,Studio,Regional,1,1,4,4.47,119,Yes,1,49.0,3,7.0,Yes,177.09
996884,Emma Walker,Apartment,Regional,1,1,3,4.5,1,No,1,72.0,3,8.0,No,268.55
995150,David Ali,Apartment,CBD,2,2,6,4.59,61,No,0,76.0,2,8.0,Yes,312.26
991540,Ava Taylor,Apartment,Inner Suburb,1,1,3,4.47,43,No,1,83.0,2,8.0,No,264.15
993163,Sarah King,Studio,Inner Suburb,1,2,2,4.73,57,Yes,4,54.0,3,4.0,No,163.32
993563,Sophie Lee,Apartment,Outer Suburb,2,3,4,4.52,30,Yes,1,66.0,2,4.0,Yes,274.85
990117,Chloe Khan,Apartment,Outer Suburb,1,1,1,4.14,21,No,2,51.0,3,6.0,No,193.58
996925,James Taylor,Apartment,Outer Suburb,1,1,2,4.79,39,Yes,0,67.0,1,5.0,No,154.93
992345,Minh Lee,Villa,Inner Suburb,2,3,3,4.59,20,Yes,1,60.0,1,4.0,No,432.5
997474,Wei Singh,Studio,Inner Suburb,1,1,4,4.29,34,Yes,1,57.0,3,,No,179.21
992114,Ben Brown,Studio,Outer Suburb,1,1,2,4.31,8,No,2,30.0,1,3.0,Yes,195.97
995465,Zoe Wang,House,Inner Suburb,2,2,6,4.02,26,No,0,81.0,1,7.0,Yes,345.33
996410,Mai Scott,Studio,Inner Suburb,1,2,1,4.46,42,Yes,0,36.0,2,5.0,Yes,194.67
993564,Sarah Young,Apartment,Outer Suburb,1,2,3,4.67,56,Yes,2,55.0,3,5.0,No,209.91
992752,Daniel Khan,Apartment,Regional,2,1,3,4.64,35,Yes,4,62.0,3,8.0,No,237.58
994687,Jack Thomas,House,Inner Suburb,3,2,6,4.63,68,No,4,78.0,1,5.0,Yes,385.62
994936,Linh Wang,Townhouse,CBD,3,3,8,4.15,81,No,0,78.0,3,6.0,Yes,318.93
996470,Jack Harris,Apartment,Inner Suburb,2,2,5,4.27,21,No,3,53.0,2,5.0,No,333.44
997029,David Thomas,Apartment,Regional,2,2,6,4.04,101,Yes,9,54.0,3,3.0,Yes,210.51
997891,Emily Ali,Apartment,CBD,2,1,3,4.51,6,No,1,68.0,5,7.0,No,294.25
995929,Liam Taylor,Apartment,CBD,3,2,8,4.49,40,Yes,3,56.0,7,3.0,No,395.31
997243,Liam Jones,Apartment,Regional,2,3,4,4.49,46,No,11,77.0,3,9.0,No,311.32
992194,Omar Anderson,Apartment,Regional,1,1,3,4.38,57,Yes,4,54.0,7,5.0,Yes,142.14
994032,Jack Clark,Apartment,Outer Suburb,1,2,1,,41,Yes,3,,1,5.0,No,198.87
994087,Lily Chen,House,Inner Suburb,2,2,5,4.5,3,No,1,81.0,1,8.0,Yes,348.26
995410,Daniel Clark,House,CBD,4,2,8,4.57,11,No,1,93.0,1,8.0,No,451.04
992195,James Harris,Apartment,Inner Suburb,2,2,5,4.68,18,No,9,78.0,4,7.0,No,270.04
996519,Priya Brown,Apartment,Regional,2,2,4,4.01,68,No,7,43.0,1,4.0,Yes,184.27
996336,Isla Le,Townhouse,Regional,3,2,6,4.36,35,Yes,4,70.0,1,6.0,Yes,302.39
993117,Amelia Young,House,Inner Suburb,4,4,7,4.5,40,No,8,97.0,3,6.0,No,426.41
997390,Noah Smith,Apartment,Outer Suburb,1,2,4,4.66,36,No,0,61.0,3,7.0,Yes,181.18
996545,Mei Patel,House,Inner Suburb,5,3,9,4.57,22,No,2,100.0,3,8.0,Yes,543.45
995361,Mia Clark,House,Regional,3,2,7,4.45,19,No,3,69.0,3,5.0,No,275.16
994063,Henry Anderson,Apartment,CBD,1,2,2,4.29,29,Yes,1,48.0,7,5.0,No,201.98
995122,Linh Lee,Townhouse,CBD,4,2,9,4.58,105,Yes,1,78.0,1,5.0,Yes,560.89
991607,Emma Chen,House,Inner Suburb,4,4,10,3.94,63,Yes,4,72.0,5,5.0,No,407.58
993974,An Wilson,Townhouse,CBD,4,3,8,4.11,65,Yes,7,85.0,1,7.0,No,464.95
991312,James Martin,Apartment,Inner Suburb,1,1,4,4.0,14,No,9,46.0,1,5.0,No,257.08
994752,Thomas Walker,Studio,Outer Suburb,1,1,1,4.5,28,Yes,0,38.0,1,5.0,Yes,224.95
997588,Emma Wilson,Apartment,CBD,2,2,4,4.74,12,No,1,80.0,7,7.0,Yes,315.91
990324,Jack Chen,Townhouse,CBD,3,2,6,,72,No,7,,2,6.0,Yes,391.2
994323,Mai Taylor,Apartment,CBD,1,2,2,4.61,120,No,5,56.0,1,7.0,No,343.88
990284,Ben Clark,Apartment,Regional,3,3,6,4.39,27,No,3,85.0,1,6.0,Yes,327.07
993154,Mia Ali,House,CBD,3,2,6,4.48,4,No,2,66.0,1,6.0,Yes,463.22
995984,Daniel Jones,Studio,Inner Suburb,1,2,4,,53,No,0,,2,2.0,Yes,172.99
996979,Daniel Le,Studio,Regional,1,1,2,4.43,38,Yes,0,47.0,1,6.0,No,128.72
994649,Samuel Scott,Apartment,CBD,2,2,3,4.05,43,Yes,9,57.0,1,6.0,No,367.14
997447,Samuel Clark,Townhouse,CBD,2,2,5,4.57,41,Yes,5,67.0,1,8.0,Yes,335.7
994965,Sophie Jones,House,Regional,4,3,8,4.49,35,Yes,1,102.0,7,9.0,Yes,288.36
995952,Emily White,Apartment,Regional,1,2,2,3.78,30,No,2,43.0,4,4.0,Yes,62.63
994944,William Martin,House,Regional,3,2,7,,48,No,7,78.0,1,7.0,Yes,282.87
990759,Wei Patel,House,Outer Suburb,3,3,7,4.35,48,No,3,56.0,2,4.0,No,379.13
994005,Linh Singh,Apartment,Outer Suburb,3,2,8,3.77,100,Yes,2,51.0,3,3.0,Yes,198.86
996356,Priya Martin,Apartment,CBD,2,1,4,4.16,20,No,2,64.0,2,6.0,No,282.57
993167,Mai Brown,Apartment,Inner Suburb,1,1,4,4.34,14,No,3,66.0,1,8.0,Yes,245.33
996447,Sarah Walker,Apartment,CBD,1,1,1,4.58,14,No,0,52.0,1,,No,219.33
997787,Noah Tran,Apartment,CBD,1,1,1,4.57,14,No,2,36.0,2,3.0,No,247.7
994630,Ben Brown,House,Outer Suburb,3,3,5,4.24,144,No,12,67.0,14,3.0,Yes,299.89
995543,Sophie Singh,House,Inner Suburb,2,2,3,4.06,56,Yes,2,59.0,2,7.0,No,306.97
990968,Grace Singh,Studio,Outer Suburb,1,2,2,4.31,31,No,0,35.0,1,1.0,No,55.81
994340,James Scott,Apartment,CBD,1,2,4,4.44,105,No,7,26.0,3,3.0,Yes,211.67
991529,Amelia Patel,House,Outer Suburb,5,4,10,4.22,21,No,1,98.0,3,8.0,Yes,364.54
997210,Grace Tran,Townhouse,CBD,3,2,8,4.42,39,No,0,86.0,5,7.0,Yes,426.05
996698,William Nguyen,Townhouse,CBD,4,3,7,4.92,31,Yes,2,88.0,2,8.0,Yes,431.04
997105,Sophie Taylor,House,Outer Suburb,5,4,10,4.98,47,Yes,7,107.0,2,8.0,No,432.12
994818,Emma Smith,House,Inner Suburb,3,3,5,4.6,23,No,1,84.0,1,6.0,Yes,327.47
993105,Anna Scott,Townhouse,Outer Suburb,3,1,5,4.97,81,Yes,4,69.0,1,5.0,Yes,376.99
990139,Minh Lee,Studio,Outer Suburb,1,1,1,4.0,64,No,7,41.0,2,6.0,Yes,159.57
995581,Grace White,Townhouse,Inner Suburb,3,2,7,4.58,45,No,5,53.0,5,6.0,Yes,400.16
997958,An White,House,Inner Suburb,3,3,8,4.8,140,Yes,5,70.0,2,5.0,No,379.85
990857,Olivia Scott,House,Outer Suburb,4,2,10,4.77,71,Yes,11,61.0,3,6.0,Yes,398.43
993944,Wei Clark,House,Regional,3,2,5,4.21,24,No,8,98.0,2,7.0,Yes,343.38
991990,Daniel Le,Townhouse,CBD,2,2,4,,22,No,1,,2,3.0,Yes,210.15
994532,Sarah Young,Apartment,Regional,1,1,4,4.76,46,No,5,62.0,2,6.0,Yes,220.28
990537,Ava Lee,Studio,CBD,1,2,4,4.22,6,No,1,49.0,3,5.0,Yes,207.99
997274,Liam Wang,Studio,Outer Suburb,1,1,2,3.86,53,No,1,47.0,2,3.0,Yes,108.38
997976,Aisha Clark,House,Outer Suburb,3,3,7,4.83,41,No,2,69.0,2,5.0,No,441.65
990291,Jack White,House,CBD,3,2,6,,156,No,6,,1,5.0,Yes,384.93
990197,Wei White,Apartment,CBD,1,2,1,4.09,57,No,2,47.0,1,7.0,Yes,277.55
995879,James Walker,Townhouse,Outer Suburb,2,2,4,4.57,65,Yes,5,54.0,1,5.0,Yes,333.98
990373,William Smith,Apartment,Outer Suburb,2,3,4,4.25,73,Yes,3,69.0,3,7.0,Yes,237.67
995978,Samuel Harris,House,Inner Suburb,5,3,10,4.59,63,No,0,97.0,3,8.0,Yes,520.64
992016,Liam Khan,Apartment,Outer Suburb,1,1,4,4.3,49,No,4,49.0,5,6.0,Yes,138.27
995438,Linh Brown,House,Outer Suburb,4,3,8,4.49,20,No,5,77.0,1,5.0,No,454.09
996399,Zoe Wilson,House,Inner Suburb,3,2,5,4.37,36,Yes,1,72.0,2,5.0,No,299.23
991630,Mia Le,Studio,Outer Suburb,1,1,2,3.88,75,No,15,43.0,2,4.0,No,211.4
995550,Henry Jones,Apartment,Outer Suburb,3,2,5,4.24,51,No,4,79.0,1,,Yes,427.8
994385,Wei White,Apartment,CBD,1,1,2,4.28,22,Yes,2,33.0,2,3.0,Yes,219.93
995476,Michael Smith,Apartment,Outer Suburb,1,1,2,4.2,67,No,7,41.0,2,6.0,No,170.86
994082,Jack Thomas,House,Inner Suburb,4,2,10,4.43,35,Yes,3,78.0,2,7.0,Yes,461.64
997252,Ben Ali,Apartment,Inner Suburb,1,2,4,4.61,40,Yes,7,67.0,1,6.0,No,322.65
996543,Oliver Anderson,Apartment,Outer Suburb,2,2,6,4.53,56,No,0,69.0,2,5.0,No,235.95
990824,Lucas Smith,Apartment,Inner Suburb,1,1,2,4.41,37,Yes,2,42.0,3,3.0,Yes,263.87
993506,William Khan,Villa,Inner Suburb,3,2,6,4.36,58,No,0,78.0,1,4.0,Yes,607.45
994813,Michael Clark,House,Outer Suburb,3,2,7,4.37,24,No,1,72.0,7,4.0,Yes,336.95
993478,Aisha Clark,Apartment,Regional,1,1,4,4.07,29,No,8,51.0,5,4.0,No,154.21
991280,Amelia Clark,Apartment,Inner Suburb,1,1,2,4.34,19,No,1,63.0,1,6.0,Yes,343.86
990102,Emily Jones,Studio,CBD,1,2,1,4.39,1,No,1,40.0,1,5.0,Yes,253.88
993963,Grace Clark,Apartment,CBD,1,1,3,4.18,41,No,2,42.0,4,3.0,No,191.64
996927,Priya Harris,Apartment,Outer Suburb,3,2,6,4.23,11,No,3,74.0,2,3.0,Yes,171.43
991380,Mai Le,Studio,CBD,1,2,2,4.37,46,No,1,29.0,3,2.0,Yes,295.01
990850,David Smith,Apartment,Outer Suburb,3,2,6,4.61,21,No,10,77.0,1,7.0,Yes,364.42
997345,Mei Smith,Apartment,CBD,1,2,2,4.61,22,No,2,52.0,2,6.0,Yes,245.2
994640,David Taylor,House,Inner Suburb,4,2,8,4.25,24,Yes,5,92.0,4,8.0,No,532.49
994524,Lily Nguyen,Townhouse,Outer Suburb,3,2,8,4.52,19,No,1,63.0,3,7.0,No,318.15
993550,Wei Nguyen,Apartment,Outer Suburb,1,1,1,4.72,37,Yes,5,48.0,7,5.0,Yes,128.95
993863,Hannah Walker,Studio,Inner Suburb,1,2,2,4.15,8,No,3,44.0,2,5.0,Yes,131.57
993119,Sarah Khan,Townhouse,Outer Suburb,2,1,4,4.27,29,No,13,55.0,1,4.0,Yes,298.92
997549,James Lee,House,Inner Suburb,2,1,4,4.09,84,No,0,56.0,1,5.0,No,299.92
990273,Henry Chen,Townhouse,CBD,2,2,6,4.64,45,Yes,9,65.0,3,4.0,Yes,374.12
996436,Mei Patel,Villa,Inner Suburb,3,3,6,4.63,43,Y,4,85.0,1,9.0,No,449.08
993248,Arjun Smith,Apartment,Inner Suburb,1,2,2,4.04,30,Yes,2,51.0,1,5.0,Yes,241.33
993260,Samuel Wang,House,CBD,4,3,8,4.49,73,Yes,10,97.0,3,9.0,Yes,606.79
996822,Emily Smith,Apartment,CBD,2,2,5,4.72,85,No,0,70.0,1,7.0,Yes,276.16
992846,Chloe Brown,Villa,Regional,4,2,10,4.64,35,No,3,80.0,1,4.0,Yes,418.95
991125,Anna Chen,House,CBD,3,2,8,4.36,51,Yes,9,66.0,2,4.0,Yes,485.19
995306,Linh Harris,Studio,Outer Suburb,1,2,2,4.57,33,No,10,62.0,1,5.0,No,248.56
993522,Jack Jones,Apartment,Regional,1,1,2,4.02,22,No,6,49.0,1,6.0,Yes,227.77
991099,William Nguyen,Apartment,Outer Suburb,2,2,5,4.76,46,Yes,12,48.0,1,7.0,No,378.27
996117,Noah Scott,Apartment,Inner Suburb,1,2,1,4.53,82,Yes,3,52.0,1,5.0,Yes,247.8
991263,Mia Singh,Townhouse,Regional,3,2,6,4.6,101,Yes,13,84.0,1,,Yes,426.86
995825,Emily Chen,Villa,Outer Suburb,4,2,9,5.0,43,Yes,4,88.0,1,9.0,Yes,460.77
995765,Hannah Le,House,CBD,4,3,9,4.66,149,No,14,90.0,1,7.0,Yes,465.98
996031,David Le,Studio,Inner Suburb,1,1,4,4.55,81,Yes,0,35.0,2,4.0,Yes,151.16
994019,Lily Thomas,Apartment,Outer Suburb,2,2,4,4.37,7,No,1,51.0,4,5.0,Yes,250.23
995274,Samuel Young,Studio,Outer Suburb,1,2,2,4.67,186,No,4,58.0,2,7.0,Yes,175.74
992714,Ethan Singh,House,Inner Suburb,3,2,8,4.59,158,Yes,13,80.0,1,7.0,No,415.33
992991,Oliver Scott,Apartment,Outer Suburb,2,2,4,4.55,110,Yes,1,66.0,1,7.0,Yes,353.7
996546,Amelia White,Apartment,Outer Suburb,3,2,8,4.48,56,Yes,2,63.0,4,6.0,Yes,298.56
995862,Chloe Anderson,Apartment,Regional,1,2,2,4.38,42,Yes,8,81.0,2,6.0,Yes,157.8
994957,Daniel Thomas,House,Regional,4,3,10,4.26,78,Yes,13,86.0,1,7.0,Yes,489.14
991266,An Anderson,Townhouse,CBD,3,2,7,4.4,18,No,1,66.0,2,3.0,No,405.44
992469,Liam King,House,Outer Suburb,4,2,10,4.85,83,Yes,2,69.0,2,6.0,No,372.4
992807,Henry Nguyen,Apartment,Outer Suburb,1,2,2,4.09,105,Yes,3,39.0,1,2.0,Yes,226.85
994997,Jack King,Apartment,Outer Suburb,1,1,2,4.68,57,Yes,7,71.0,3,8.0,Yes,221.87
991763,Hannah Young,Apartment,CBD,1,1,1,3.68,21,No,1,41.0,5,4.0,No,256.67
994598,Michael Ali,Apartment,Outer Suburb,1,2,2,4.59,52,Yes,3,58.0,1,6.0,No,276.59
995142,Chloe Wang,House,Inner Suburb,2,1,5,4.75,60,Yes,4,58.0,1,5.0,Yes,344.19
991471,Zoe Young,Apartment,Regional,2,2,3,4.4,17,No,8,80.0,1,7.0,No,271.61
990473,Omar Martin,Apartment,CBD,1,2,4,4.46,88,Yes,1,60.0,1,4.0,Yes,310.37
990867,Lucas Ali,Townhouse,Inner Suburb,2,2,3,4.34,47,No,4,68.0,1,5.0,Yes,240.27
997296,Arjun Wilson,Studio,Inner Suburb,1,1,4,4.42,69,Yes,15,48.0,3,3.0,No,274.76
993850,Henry Chen,Apartment,Regional,3,3,6,3.69,47,No,2,66.0,1,2.0,Yes,226.59
990509,Emma Jones,Apartment,Outer Suburb,1,2,3,4.54,58,No,14,37.0,1,5.0,Yes,255.17
993148,Lily Singh,House,Regional,3,2,5,,74,Yes,5,,7,5.0,No,377.97
993243,Olivia Smith,Townhouse,Outer Suburb,4,3,8,4.19,36,No,3,83.0,2,4.0,Yes,356.43
991683,Mei Patel,Studio,Inner Suburb,1,2,2,4.48,66,No,7,48.0,2,4.0,No,136.52
991514,Noah Lee,House,Regional,4,3,8,4.29,45,Yes,5,89.0,3,5.0,No,374.41
995052,Arjun Ali,Townhouse,CBD,4,3,8,4.33,14,No,4,93.0,4,6.0,Yes,503.37
993754,Mia Scott,Apartment,CBD,1,2,4,4.07,60,Yes,4,56.0,1,4.0,No,294.87
994504,Hannah Chen,House,Outer Suburb,5,3,10,4.14,26,No,4,74.0,2,6.0,No,464.35
997066,Zoe Scott,Townhouse,Outer Suburb,2,2,3,4.97,21,Yes,1,75.0,3,9.0,Yes,383.62
994178,Omar Thomas,Townhouse,Outer Suburb,2,2,5,4.65,93,Yes,12,78.0,2,,No,353.02
992990,Amelia Tran,Townhouse,Inner Suburb,3,2,6,4.35,135,No,1,94.0,1,7.0,No,397.64
994421,Mei Lee,House,CBD,3,3,6,3.9,28,No,1,81.0,7,5.0,Yes,444.36
995176,Sarah King,Apartment,Outer Suburb,1,2,2,4.09,4,No,1,54.0,7,6.0,Yes,181.21
992673,Linh White,Apartment,CBD,1,2,1,4.22,23,No,1,64.0,4,6.0,No,290.71
993719,Michael Clark,Studio,Inner Suburb,1,1,1,4.44,115,No,6,47.0,4,7.0,Yes,287.53
990467,Linh Taylor,Apartment,Outer Suburb,2,2,5,4.76,54,No,6,70.0,2,6.0,Yes,167.15
997206,Noah Tran,Apartment,Outer Suburb,1,1,3,4.43,46,No,1,29.0,2,3.0,Yes,266.59
993531,Oliver Martin,House,Outer Suburb,5,3,10,4.62,21,Yes,1,102.0,1,10.0,Yes,498.68
996207,Sophie Scott,Studio,Outer Suburb,1,2,3,4.22,70,Yes,12,47.0,5,4.0,Yes,174.49
997228,Ethan Taylor,Town House,Regional,2,2,6,4.0,108,No,4,55.0,3,2.0,No,205.56
992530,An Brown,Apartment,CBD,1,1,2,4.68,7,No,2,58.0,2,6.0,No,291.46
995112,Oliver Patel,Apartment,Outer Suburb,3,2,6,4.53,27,No,2,73.0,4,7.0,Yes,222.68
991167,Ethan Harris,Apartment,Inner Suburb,3,2,7,4.78,21,No,2,68.0,2,6.0,No,375.49
997024,Jack Wilson,House,Inner Suburb,4,3,10,4.54,48,Yes,2,94.0,4,6.0,No,395.59
994107,Mei Harris,Studio,Inner Suburb,1,2,4,3.97,15,No,2,55.0,3,4.0,No,209.99
991545,Ava White,Townhouse,Outer Suburb,2,2,3,4.38,28,Yes,5,44.0,3,3.0,Yes,260.34
993990,Ava Brown,Apartment,Outer Suburb,2,2,5,4.21,34,No,1,57.0,2,2.0,Yes,258.11
993711,Henry Chen,Apartment,Regional,1,1,2,4.88,52,Yes,0,53.0,1,8.0,Yes,172.15
995824,Emily Wang,Apartment,CBD,2,2,6,4.31,65,Yes,2,59.0,3,5.0,No,242.49
997343,Ben Ali,Apartment,Inner Suburb,1,1,2,4.29,12,Yes,1,58.0,2,4.0,Yes,210.67
992668,Jack Scott,Apartment,Regional,2,2,5,4.23,15,No,0,58.0,7,4.0,Yes,213.03
993256,Amelia Wang,Apartment,Outer Suburb,1,1,4,4.66,41,Yes,5,45.0,4,6.0,No,267.29
994717,Sarah Brown,Apartment,Inner Suburb,1,1,3,4.73,30,Yes,1,53.0,2,3.0,No,187.55
995767,Amelia Le,House,Regional,2,3,5,4.4,50,No,2,56.0,1,8.0,No,329.32
991602,Grace Khan,Townhouse,Outer Suburb,3,1,6,4.67,103,Yes,5,58.0,2,6.0,No,358.88
990668,Aisha Singh,House,Outer Suburb,3,2,8,4.65,63,No,0,66.0,14,5.0,No,377.82
995567,Olivia Harris,House,CBD,2,1,3,4.43,41,Yes,3,59.0,1,5.0,Yes,312.68
996990,Mai Chen,Townhouse,Outer Suburb,3,2,7,4.7,4,No,1,95.0,2,8.0,No,313.41
992200,Isla Taylor,House,Outer Suburb,3,1,6,4.58,73,No,15,76.0,1,,Yes,316.68
990880,Henry Wilson,House,Inner Suburb,4,3,7,4.29,10,No,6,79.0,1,6.0,Yes,510.98
990919,Henry Wilson,Apartment,Inner Suburb,2,2,5,4.54,10,No,3,44.0,3,4.0,No,330.23
990962,An Singh,House,Regional,3,3,6,4.24,28,No,1,85.0,5,7.0,Yes,423.43
994782,Michael Walker,Apartment,Inner Suburb,1,2,3,4.56,14,No,1,54.0,5,,Yes,262.49
994722,Anna Le,House,Inner Suburb,3,1,6,4.57,114,No,1,62.0,2,6.0,No,377.82
993089,Jack Brown,House,Inner Suburb,4,3,10,4.72,57,No,1,96.0,2,7.0,Yes,475.37
995363,Lucas White,Apartment,Regional,2,3,4,4.63,76,No,10,68.0,1,6.0,Yes,202.72
996154,Wei Anderson,Apartment,CBD,1,1,3,4.37,91,Yes,4,67.0,2,5.0,Yes,252.17
995877,Zoe Le,House,CBD,5,3,9,4.75,47,No,2,91.0,4,7.0,Yes,465.03
995645,Mai Scott,House,CBD,4,3,8,4.11,126,Yes,5,86.0,2,,Yes,442.3
992343,Mai Tran,House,CBD,2,2,3,4.26,94,No,1,76.0,2,5.0,No,362.04
993425,Lily Taylor,Studio,Inner Suburb,1,2,1,4.22,15,No,9,52.0,10,5.0,No,217.28
996327,Samuel Wilson,apartment,Outer Suburb,1,2,2,4.5,50,No,0,61.0,1,6.0,Yes,182.42
996973,Oliver Tran,Apartment,CBD,2,2,5,4.38,12,No,3,66.0,3,6.0,No,386.35
991137,Daniel Jones,Apartment,Inner Suburb,1,1,2,4.71,27,No,11,47.0,2,8.0,Yes,286.91
996869,Emily White,House,CBD,4,3,7,4.84,33,Yes,0,69.0,2,4.0,No,549.0
991500,Thomas White,Studio,Outer Suburb,1,2,2,4.74,35,Yes,9,52.0,1,7.0,Yes,169.99
993149,Wei Harris,House,Inner Suburb,3,3,6,4.22,120,No,7,88.0,1,7.0,Yes,455.04
990565,Ben Martin,Apartment,Inner Suburb,1,1,3,4.32,81,Yes,6,36.0,7,5.0,No,232.75
996003,Sophie Singh,Studio,Outer Suburb,1,1,1,4.36,87,Yes,15,57.0,3,7.0,Yes,235.52
995312,Mai Walker,House,Outer Suburb,3,2,7,4.81,38,Yes,5,87.0,1,7.0,Yes,344.34
995683,Lily Scott,Studio,Inner Suburb,1,1,1,4.64,39,Yes,6,64.0,2,8.0,No,240.65
997700,Zoe Walker,Studio,Outer Suburb,1,1,1,4.33,40,No,0,50.0,1,5.0,No,186.28
997611,Samuel Nguyen,House,Inner Suburb,2,2,5,4.13,48,No,9,62.0,2,7.0,No,347.18
996052,Emily Anderson,Townhouse,Outer Suburb,2,1,4,4.0,72,No,3,66.0,2,4.0,No,321.26
995482,Lily Clark,Apartment,Outer Suburb,2,2,4,4.12,15,No,2,55.0,2,5.0,No,186.29
996722,Ethan Young,Apartment,Inner Suburb,1,1,2,4.76,96,Yes,1,41.0,7,6.0,No,291.54
995711,Noah Ali,Townhouse,Regional,2,2,4,4.56,53,No,15,75.0,7,6.0,Yes,218.65
990157,David Wilson,Apartment,Inner Suburb,1,2,4,4.37,135,No,6,50.0,1,6.0,Yes,270.37
992052,Aisha Anderson,Studio,Inner Suburb,1,2,1,4.88,17,No,4,46.0,5,4.0,Yes,98.66
993692,Lucas Martin,Studio,Outer Suburb,1,1,2,4.46,29,Yes,0,49.0,1,4.0,No,145.02
992292,Grace King,Studio,Outer Suburb,1,1,2,4.55,90,Yes,15,52.0,5,6.0,Yes,168.5
991311,Sophie Clark,Townhouse,Outer Suburb,4,2,8,4.42,86,No,8,87.0,3,,No,463.6
991327,Minh Young,House,Outer Suburb,4,2,9,4.61,94,Yes,5,77.0,1,8.0,No,357.9
993374,Samuel King,House,Outer Suburb,3,1,7,4.46,26,No,2,81.0,1,5.0,Yes,381.83
990563,James Smith,Apartment,CBD,1,1,4,4.38,72,Yes,15,56.0,1,8.0,No,268.33
997547,Michael Nguyen,House,Inner Suburb,3,2,6,4.16,93,Yes,3,70.0,2,6.0,Yes,418.74
996918,Mia Khan,Apartment,Inner Suburb,2,1,4,4.33,69,No,7,59.0,3,4.0,Yes,252.56
995732,Daniel Wang,Studio,Outer Suburb,1,1,3,4.46,8,No,0,48.0,2,5.0,No,185.57
990269,Emma Thomas,Studio,Outer Suburb,1,2,2,4.4,22,No,1,42.0,5,6.0,No,135.7
992640,Mai Thomas,Apartment,Regional,3,3,5,4.35,32,No,4,87.0,2,6.0,Yes,337.07
992954,Lily Thomas,Studio,CBD,1,1,4,4.39,2,No,0,40.0,1,5.0,Yes,300.45
996282,Emily Harris,Apartment,Inner Suburb,3,2,8,4.71,45,Yes,6,56.0,2,3.0,Yes,236.56
996521,Priya Harris,Studio,CBD,1,2,2,4.46,20,No,2,64.0,1,4.0,Yes,297.04
992490,Emily Young,Studio,Regional,1,1,3,4.73,15,No,2,58.0,2,6.0,No,245.62
991013,Sarah Young,Apartment,Regional,1,1,1,4.18,14,Yes,1,62.0,1,5.0,Yes,214.58
993989,Olivia Chen,Apartment,Inner Suburb,2,2,4,4.65,66,Yes,9,46.0,1,3.0,Yes,368.89
993626,James Nguyen,House,Outer Suburb,3,3,7,4.53,6,No,0,75.0,1,8.0,Yes,308.73
994439,Mei Brown,House,CBD,4,3,9,4.64,41,Yes,7,85.0,4,9.0,Yes,569.95
996971,Linh Clark,Apartment,Regional,3,2,6,4.39,48,No,5,62.0,1,3.0,No,322.89
991533,Sarah Brown,Studio,CBD,1,1,2,,29,No,1,,3,7.0,No,300.64
993915,William Clark,Studio,Outer Suburb,1,1,2,4.26,38,No,3,37.0,1,8.0,No,148.67
991195,Grace Le,House,Inner Suburb,4,3,8,4.33,54,No,3,88.0,2,8.0,No,491.38
995348,Mei Wilson,Apartment,Outer Suburb,3,2,8,4.37,9,No,2,82.0,1,7.0,No,217.12
994910,Sarah Le,Townhouse,Outer Suburb,2,2,5,4.53,30,Yes,1,87.0,1,9.0,Yes,251.09
994172,Linh Young,Apartment,Outer Suburb,1,2,2,3.98,39,No,2,52.0,2,5.0,Yes,226.34
993701,Hannah Tran,Apartment,CBD,2,2,4,4.63,102,No,7,62.0,1,7.0,Yes,341.24
990078,Isla Tran,Studio,Regional,1,1,3,4.78,37,Yes,7,38.0,5,5.0,Yes,172.68
990523,Liam Patel,Apartment,Regional,2,1,4,4.52,74,No,8,65.0,3,4.0,No,261.19
990131,Sarah White,Apartment,Regional,1,1,2,4.32,33,Yes,5,59.0,3,7.0,No,219.24
993377,Linh Smith,Apartment,Inner Suburb,1,1,2,4.53,33,No,15,52.0,1,7.0,No,332.59
991402,Mia Taylor,Apartment,Outer Suburb,1,1,4,4.74,35,No,1,52.0,1,6.0,Yes,230.26
994976,Michael Taylor,House,Inner Suburb,4,2,8,4.57,83,Yes,14,73.0,3,9.0,Yes,428.02
990548,Hannah Wilson,Apartment,Inner Suburb,2,2,4,4.39,40,Yes,3,59.0,3,7.0,No,299.7
997837,Linh Le,Apartment,Inner Suburb,1,1,3,4.45,57,No,11,36.0,3,4.0,Yes,217.64
991815,Grace Ali,Apartment,Inner Suburb,1,1,1,4.2,24,Yes,1,31.0,1,4.0,Yes,148.21
995968,Jack Singh,House,Outer Suburb,2,2,4,3.91,142,No,1,67.0,2,5.0,No,318.53
996322,Zoe Nguyen,Townhouse,Outer Suburb,2,2,4,5.0,102,Yes,12,49.0,3,6.0,Yes,253.91
996393,Henry Singh,House,CBD,4,3,10,4.77,64,No,11,80.0,2,9.0,No,611.22
994785,Sophie Smith,Apartment,Outer Suburb,2,2,4,3.87,0,No,0,58.0,1,6.0,No,222.22
995540,Lucas Scott,Studio,Inner Suburb,1,1,2,4.15,192,No,6,32.0,1,2.0,No,206.59
